STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,VARIABLE_CATEGORY,Variable category,SIGI_FRAMEWORK,SIGI Framework,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,POP_BASE,Population base,CALC_METHOD,Calculation method,SDG_SERIES,SDG indicator
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MEX,Mexico,RAPFR_WR_ATT_2,Perceptions that men make better business executives than women,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,RAPFR_WR,Workplace rights,2023,,19,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,RPI_RA_PCT_1,Prevalence of unmet family planning needs,PT_POP_SUB,Percentage of population in the same subgroup,Y15T49,From 15 to 49 years,F,Female,PCT,Practices,RPI_RA,Reproductive autonomy,2023,,7.5,,A,Normal value,0,Units,I_FP,Currently married or in-union individuals who want to cease or delay childbearing but are not using any method of contraception,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ITA,Italy,DF_HR_LAW,Legal discrimination on household responsabilities,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,DF_HR,Household responsibilities,2023,,0,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,RCL_FM_PCT_1,Feeling of insecurity at night,PT_POP,Percentage of population,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_FM,Freedom of movement,2023,,59.8,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,RPI_VAW_PCT_2,Prevalence of intimate-partner violence over the past 12 months,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RPI_VAW,Violence against women,2023,,5.3,,A,Normal value,0,Units,I_EP,Ever-partnered individuals,SIGI_YES,Variable used to compute the composite index (SIGI),VC_VAW_MARR,Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months [5.2.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,JPN,Japan,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,0.8,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),RAPFR_AFS_PCT_1,Bank account ownership,PT_POP,Percentage of population,Y_GE15,15 years or over,F,Female,PCT,Practices,RAPFR_AFS,Access to financial assets,2023,,87.3,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GBR,United Kingdom,DF_CM_PCT_1,Prevalence child marriage,PT_POP,Percentage of population,Y15T19,From 15 to 19 years,M,Male,PCT,Practices,DF_CM,Child marriage,2023,,1.2,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,DF_HR_ATT_1,Perception that being a housewife is as fulfilling as working for pay,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,DF_HR,Household responsibilities,2023,,70.3,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ITA,Italy,RPI_FGM_ATT_1,Perception that female genital mutilation should continue,PT_POP,Percentage of population,Y15T49,From 15 to 49 years,F,Female,ATT,Attitudes,RPI_FGM,Female genital mutilation,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MEX,Mexico,RCL_FM_PCT_1,Feeling of insecurity at night,PT_POP,Percentage of population,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_FM,Freedom of movement,2023,,59.4,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,IND,India,RPI_FGM_ATT_1,Perception that female genital mutilation should continue,PT_POP,Percentage of population,Y15T49,From 15 to 49 years,M,Male,ATT,Attitudes,RPI_FGM,Female genital mutilation,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ITA,Italy,RPI_FGM_ATT_1,Perception that female genital mutilation should continue,PT_POP,Percentage of population,Y15T49,From 15 to 49 years,M,Male,ATT,Attitudes,RPI_FGM,Female genital mutilation,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CAN,Canada,RCL_AJ_PCT_1,Lack of confidence in the judicial system and courts,PT_POP,Percentage of population,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_AJ,Access to justice,2023,,32.2,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),RPI_RA_PCT_1,Prevalence of unmet family planning needs,PT_POP_SUB,Percentage of population in the same subgroup,Y15T49,From 15 to 49 years,F,Female,PCT,Practices,RPI_RA,Reproductive autonomy,2023,,3.3,,A,Normal value,0,Units,I_FP,Currently married or in-union individuals who want to cease or delay childbearing but are not using any method of contraception,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ITA,Italy,RCL_AJ_PCT_1,Lack of confidence in the judicial system and courts,PT_POP,Percentage of population,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_AJ,Access to justice,2023,,64.2,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),RPI_VAW_PCT_1,Prevalence of intimate-partner violence over the lifetime,PT_POP_SUB,Percentage of population in the same subgroup,Y15T49,From 15 to 49 years,F,Female,PCT,Practices,RPI_VAW,Violence against women,2023,,19,,A,Normal value,0,Units,I_EP,Ever-partnered individuals,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,FRA,France,DF_DV_LAW,Legal discrimination on divorce,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,DF_DV,Divorce,2023,,0,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,FRA,France,DF_HR_LAW,Legal discrimination on household responsabilities,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,DF_HR,Household responsibilities,2023,,0,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,IND,India,DF_HR_PCT_1,Time spent on unpaid care and domestic work,FCTR_TIME_M,Factor of men's time,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,2.5,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,JPN,Japan,RPI_VAW_ATT_1,Perception that a husband is justified in hitting or beating his wife under certain circumstances,PT_POP,Percentage of population,Y15T49,From 15 to 49 years,F,Female,ATT,Attitudes,RPI_VAW,Violence against women,2023,,7.8,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,RCL_AJ_LAW,Legal discrimination on access to justice,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,RCL_AJ,Access to justice,2023,,0,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,IND,India,RCL_AJ_PCT_1,Lack of confidence in the judicial system and courts,PT_POP,Percentage of population,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_AJ,Access to justice,2023,,17,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,RAPFR_HSE_PCT_1,House ownership,PT_POP,Percentage of population,Y_GE15,15 years or over,F,Female,PCT,Practices,RAPFR_HSE,Access to non-land assets,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GBR,United Kingdom,RAPFR_HSE_PCT_1,House ownership,PT_POP,Percentage of population,Y_GE15,15 years or over,M,Male,PCT,Practices,RAPFR_HSE,Access to non-land assets,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,RCL_FM_PCT_1,Feeling of insecurity at night,PT_POP,Percentage of population,Y_GE15,15 years or over,M,Male,PCT,Practices,RCL_FM,Freedom of movement,2023,,18.3,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MEX,Mexico,RPI_VAW_PCT_1,Prevalence of intimate-partner violence over the lifetime,PT_POP_SUB,Percentage of population in the same subgroup,Y15T49,From 15 to 49 years,F,Female,PCT,Practices,RPI_VAW,Violence against women,2023,,24,,A,Normal value,0,Units,I_EP,Ever-partnered individuals,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),RPI_RA_LAW,Legal discrimination on reproductive autonomy,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,RPI_RA,Reproductive autonomy,2023,,0,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CAN,Canada,DF_DV_LAW,Legal discrimination on divorce,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,DF_DV,Divorce,2023,,0,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CAN,Canada,DF_HR_LAW,Legal discrimination on household responsabilities,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,DF_HR,Household responsibilities,2023,,0,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,RAPFR_AFS_PCT_1,Bank account ownership,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RAPFR_AFS,Access to financial assets,2023,,51.8,,A,Normal value,0,Units,OWN_AFS,Bank account owners,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,IND,India,DF_CM_PCT_1,Prevalence child marriage,PT_POP,Percentage of population,Y15T19,From 15 to 19 years,F,Female,PCT,Practices,DF_CM,Child marriage,2023,,16.2,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ITA,Italy,DF_HR_PCT_1,Time spent on unpaid care and domestic work,FCTR_TIME_M,Factor of men's time,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,2.4,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GBR,United Kingdom,RPI_FGM_ATT_1,Perception that female genital mutilation should continue,PT_POP,Percentage of population,Y15T49,From 15 to 49 years,F,Female,ATT,Attitudes,RPI_FGM,Female genital mutilation,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,DEU,Germany,DF_HR_ATT_2,Perception that a woman earning more money than her husband causes problems,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,DF_HR,Household responsibilities,2023,,15.6,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,DEU,Germany,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,2.5,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,FRA,France,RPI_FGM_ATT_1,Perception that female genital mutilation should continue,PT_POP,Percentage of population,Y15T49,From 15 to 49 years,F,Female,ATT,Attitudes,RPI_FGM,Female genital mutilation,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),RAPFR_AFS_PCT_1,Bank account ownership,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RAPFR_AFS,Access to financial assets,2023,,48.8,,A,Normal value,0,Units,OWN_AFS,Bank account owners,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GBR,United Kingdom,RAPFR_WR_PCT_1,Gender gap in managerial positions,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RAPFR_WR,Workplace rights,2023,,36.8,,A,Normal value,0,Units,MGMT,Managers,SIGI_YES,Variable used to compute the composite index (SIGI),IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%) [5.5.2]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ITA,Italy,DF_HR_ATT_1,Perception that being a housewife is as fulfilling as working for pay,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,DF_HR,Household responsibilities,2023,,54.3,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CAN,Canada,DF_CM_PCT_1,Prevalence child marriage,PT_POP,Percentage of population,Y15T19,From 15 to 19 years,F,Female,PCT,Practices,DF_CM,Child marriage,2023,,1.7,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),RAPFR_WR_PCT_2,Gender gap in top management positions,PT_POP_SUB,Percentage of population in the same subgroup,_Z,Not applicable,F,Female,PCT,Practices,RAPFR_WR,Workplace rights,2023,,17.5,,A,Normal value,0,Units,MGMT_TOP,Top managers,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,RAPFR_WR_PCT_2,Gender gap in top management positions,PT_POP_SUB,Percentage of population in the same subgroup,_Z,Not applicable,F,Female,PCT,Practices,RAPFR_WR,Workplace rights,2023,,,,A,Normal value,0,Units,MGMT_TOP,Top managers,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CAN,Canada,DF_HR_PCT_1,Time spent on unpaid care and domestic work,FCTR_TIME_M,Factor of men's time,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,1.5,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,DF_CM_PCT_1,Prevalence child marriage,PT_POP,Percentage of population,Y15T19,From 15 to 19 years,F,Female,PCT,Practices,DF_CM,Child marriage,2023,,12.6,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),DF_CM_PCT_1,Prevalence child marriage,PT_POP,Percentage of population,Y20T24,From 20 to 24 years,F,Female,PCT,Practices,DF_CM,Child marriage,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SP_DYN_MRBF18,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MEX,Mexico,DF_CM_PCT_1,Prevalence child marriage,PT_POP,Percentage of population,Y15T19,From 15 to 19 years,F,Female,PCT,Practices,DF_CM,Child marriage,2023,,16.6,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MEX,Mexico,RAPFR_AFS_PCT_1,Bank account ownership,PT_POP,Percentage of population,Y_GE15,15 years or over,M,Male,PCT,Practices,RAPFR_AFS,Access to financial assets,2023,,38.6,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,RCL_FM_PCT_1,Feeling of insecurity at night,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_FM,Freedom of movement,2023,,65.9,,A,Normal value,0,Units,IFIN,Individuals feeling insecure at night,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,RCL_AJ_PCT_1,Lack of confidence in the judicial system and courts,PT_POP,Percentage of population,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_AJ,Access to justice,2023,,57.3,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,RPI_FGM_ATT_1,Perception that female genital mutilation should continue,PT_POP,Percentage of population,Y15T49,From 15 to 49 years,F,Female,ATT,Attitudes,RPI_FGM,Female genital mutilation,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,DEU,Germany,RCL_AJ_PCT_1,Lack of confidence in the judicial system and courts,PT_POP,Percentage of population,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_AJ,Access to justice,2023,,31.1,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,M,Male,PCT,Practices,DF_HR,Household responsibilities,2023,,2.3,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GBR,United Kingdom,RCL_PV_ATT_1,Perception that men make better political leaders than women,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,RCL_PV,Political voice,2023,,8.8,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,FRA,France,RCL_PV_ATT_1,Perception that men make better political leaders than women,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,RCL_PV,Political voice,2023,,12.2,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ITA,Italy,RPI_RA_PCT_1,Prevalence of unmet family planning needs,PT_POP_SUB,Percentage of population in the same subgroup,Y15T49,From 15 to 49 years,F,Female,PCT,Practices,RPI_RA,Reproductive autonomy,2023,,8.8,,A,Normal value,0,Units,I_FP,Currently married or in-union individuals who want to cease or delay childbearing but are not using any method of contraception,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,RPI_FGM_PCT_1,Prevalence of female genital mutilation,PT_POP,Percentage of population,Y15T49,From 15 to 49 years,F,Female,PCT,Practices,RPI_FGM,Female genital mutilation,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GBR,United Kingdom,DF_HR_LAW,Legal discrimination on household responsabilities,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,DF_HR,Household responsibilities,2023,,0,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,DF_CM_PCT_1,Prevalence child marriage,PT_POP,Percentage of population,Y20T24,From 20 to 24 years,F,Female,PCT,Practices,DF_CM,Child marriage,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SP_DYN_MRBF18,Proportion of women aged 20-24 years who were married or in a union before age 18 [5.3.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,DEU,Germany,RCL_PV_LAW,Legal discrimination on political voice,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,RCL_PV,Political voice,2023,,50,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,DF_DV_LAW,Legal discrimination on divorce,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,DF_DV,Divorce,2023,,25,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,DF_HR_LAW,Legal discrimination on household responsabilities,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,DF_HR,Household responsibilities,2023,,0,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
